,seq_id,seq,entity_nodes_for_logkeys,action_nodes_for_logkeys,status_nodes_for_logkeys
34,28861,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
35,60510,"['9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082]"
36,82896,"['10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
37,31716,"['1', '1', '5', '5', '1', '1', '5', '5', '1', '1', '5', '5', '1', '1', '5', '5']","[User_80,User_80,Sshd_228,Sshd_228,User_80,User_80,Sshd_228,Sshd_228,User_80,User_80,Sshd_228,Sshd_228,User_80,User_80,Sshd_228,Sshd_228]","[Opened_309,Opened_309,Connecting_786,Connecting_786,Opened_309,Opened_309,Connecting_786,Connecting_786,Opened_309,Opened_309,Connecting_786,Connecting_786,Opened_309,Opened_309,Connecting_786,Connecting_786]","[none_545,none_545,none_1134,none_1134,none_545,none_545,none_1134,none_1134,none_545,none_545,none_1134,none_1134,none_545,none_545,none_1134,none_1134]"
38,62333,"['9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
39,23555,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
40,78495,"['10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082]"
41,81267,"['9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082]"
42,73450,"['10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082]"
43,73970,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
44,50103,"['9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
45,95141,"['10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
46,31470,"['1', '5', '1', '1', '5', '5', '1', '1', '5', '5', '1', '1', '5', '5', '1', '1', '5', '5']","[User_80,Sshd_228,User_80,User_80,Sshd_228,Sshd_228,User_80,User_80,Sshd_228,Sshd_228,User_80,User_80,Sshd_228,Sshd_228,User_80,User_80,Sshd_228,Sshd_228]","[Opened_309,Connecting_786,Opened_309,Opened_309,Connecting_786,Connecting_786,Opened_309,Opened_309,Connecting_786,Connecting_786,Opened_309,Opened_309,Connecting_786,Connecting_786,Opened_309,Opened_309,Connecting_786,Connecting_786]","[none_545,none_1134,none_545,none_545,none_1134,none_1134,none_545,none_545,none_1134,none_1134,none_545,none_545,none_1134,none_1134,none_545,none_545,none_1134,none_1134]"
47,67236,"['4', '1', '8']","[User_80,User_80,Crond_94]","[Register_307,Opened_309,Register_340]","[none_543,none_545,none_582]"
48,27571,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
49,90785,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
50,17446,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
51,98392,"['19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17', '19', '17', '25', '26', '14', '12', '13', '17']","[Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129,Ibsm_129,Ibsm_129,Ibsm.x_130,Ibsm.x[]_131,Ibsm.x[]_131,Ibsm.x_130,Ibsm.x_130,Ibsm_129]","[none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422,none_422,none_422,Sweep_432,Supports_451,Supports_451,Monitoring_430,Discovery_439,none_422]","[none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683,none_684,none_683,none_697,none_717,failed_719,failed_694,failed_704,none_683]"
52,77330,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
53,74155,"['10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082]"
54,93894,"['1', '8', '40', '48', '29', '4', '1', '8', '42', '4', '45', '46']","[User_80,Crond_94,Dhcpd_106,Dhcpd_106,Sendmail_222,User_80,User_80,Crond_94,Sendmail_222,User_80,Sendmail_222,Sendmail_222]","[Opened_309,Register_340,none_368,Dhcprequest_373,Retrying_704,Register_307,Opened_309,Register_340,UnableToQualifyDomainName_719,Register_307,SendingEmail_715,Start_709]","[none_545,none_582,no free leases_615,unknown_623,unknown_1029,none_543,none_545,none_582,error_1048,none_543,none_1044,deferred_1035]"
55,44641,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
56,62683,"['9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
57,27450,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
